False Positive Rate,True Positive Rate
0.17164179104477612,0.18407794734974114
0.1724709784411277,0.18531557111211738
0.1733001658374793,0.1865528889106463
0.17412935323383086,0.1875429879205473
0.17495854063018243,0.18828495025027842
0.175787728026534,0.18853247500275366
0.17661691542288557,0.1887799997552289
0.17744610281923714,0.18952226804880734
0.17827529021558872,0.1897697928012826
0.17910447761194032,0.1897697928012826
0.1799336650082919,0.19001731755375784
0.18076285240464346,0.19051206109486102
0.18159203980099503,0.19075927988348895
0.1824212271973466,0.19125432938843945
0.18325041459369817,0.1922435105067985
0.18407960199004975,0.19298577880037696
0.18490878938640132,0.19372835305780267
0.18573797678275292,0.19595515793853796
0.1865671641791045,0.19669742623211642
0.18739635157545606,0.19818257474696788
0.18822553897180763,0.19942019850934412
0.1890547263681592,0.19966741729797205
0.18988391376451078,0.2004093796277032
0.19071310116086235,0.2026371023999804
0.19154228855721395,0.20313215190493095
0.19237147595356552,0.20461668849208778
0.1932006633499171,0.204864213244563
0.19402985074626866,0.20560678750198877
0.19485903814262023,0.2078342043104187
0.1956882255389718,0.2085764726039971
0.19651741293532338,0.20931904686142286
0.19734660033167498,0.21129863295353019
0.19817578772802655,0.21204120721095596
0.19900497512437812,0.21352604976196013
0.1998341625207297,0.21402109926691062
0.20066334991708126,0.21451614877186112
0.20149253731343283,0.21575316060654273
0.2023217247097844,0.216000685359018
0.20315091210613598,0.21773274669865011
0.20398009950248758,0.21798027145112533
0.20480928689883915,0.21946480803828222
0.20563847429519072,0.21971202682691016
0.2064676616915423,0.22045429512048856
0.20729684908789386,0.22169161291901748
0.20812603648424544,0.22193913767149276
0.208955223880597,0.22268171192891847
0.2097844112769486,0.2234236742586496
0.21061359867330018,0.22441377326855058
0.21144278606965175,0.2256513970309268
0.21227197346600332,0.22589892178340207
0.2131011608623549,0.22639397128835254
0.21393034825870647,0.2278785078755094
0.21475953565505804,0.22886860688541039
0.21558872305140964,0.23134201862707907
0.2164179104477612,0.23332221664688105
0.21724709784411278,0.2345592284815626
0.21807628524046435,0.23480675323403788
0.21890547263681592,0.2360437650687195
0.2197346600331675,0.23777521448065694
0.22056384742951907,0.23901222631533856
0.22139303482587067,0.24074459361881803
0.22222222222222224,0.24148655594854912
0.2230514096185738,0.24173408070102437
0.22388059701492538,0.24272356778323073
0.22470978441127695,0.24346583607680916
0.22553897180762852,0.24396027365406506
0.2263681592039801,0.24470254194764346
0.22719734660033167,0.24519697952489933
0.22802653399668327,0.24692965279222606
0.22885572139303484,0.2479185279467378
0.2296849087893864,0.2501453328274731
0.23051409618573798,0.2516295634507827
0.23134328358208955,0.2533613188265674
0.23217247097844113,0.25435080590877385
0.2330016583747927,0.25558751177960815
0.2338308457711443,0.25633008603703383
0.23466003316749587,0.2568251355419844
0.23548922056384744,0.25781462262419075
0.236318407960199,0.25830967212914124
0.23714759535655058,0.259051328495025
0.23797678275290216,0.2592988532475003
0.23880597014925373,0.2595460720361282
0.23963515754560533,0.26053617104602916
0.2404643449419569,0.26127813337576034
0.24129353233830847,0.26127813337576034
0.24212271973466004,0.26301080664308707
0.2429519071310116,0.26301080664308707
0.24378109452736318,0.2647428679827192
0.24461028192371476,0.26622740456987604
0.24543946932006633,0.2667224540748265
0.24626865671641793,0.2682069906619834
0.2470978441127695,0.2694436965328177
0.24792703150912107,0.270680402403652
0.24875621890547264,0.2719174142383336
0.24958540630182421,0.27241215777943684
0.2504145936981758,0.27414483104676357
0.2512437810945274,0.27513493005666456
0.25207296849087896,0.27637224785519343
0.25290215588723053,0.2768672973601439
0.2537313432835821,0.2783521399111481
0.25456053067993367,0.27983606457061033
0.25538971807628524,0.28008328335923827
0.2562189054726368,0.28107338236913926
0.2570480928689884,0.2835461821831132
0.25787728026533996,0.2837937069355885
0.25870646766169153,0.2845359752291669
0.2595356550580431,0.285277937558898
0.2603648424543947,0.28601989988862914
0.2611940298507463,0.2865146434297324
0.2620232172470979,0.2870096929346828
0.26285240464344944,0.287751655264414
0.263681592039801,0.2889886670990956
0.2645107794361526,0.2904732036862524
0.26533996683250416,0.2919577402734093
0.26616915422885573,0.2934428887882608
0.2669983416252073,0.2946795946590951
0.2678275290215589,0.2959166064937767
0.26865671641791045,0.2964110440710325
0.269485903814262,0.2976486678334088
0.2703150912106136,0.29913259249287105
0.27114427860696516,0.3003692983637053
0.27197346600331673,0.3003692983637053
0.2728026533996683,0.3006165171523333
0.27363184079601993,0.30111126069343647
0.2744610281923715,0.30160569827069234
0.2752902155887231,0.3023482725281181
0.27611940298507465,0.302842710105374
0.2769485903814262,0.3035846724351051
0.2777777777777778,0.3055633406356705
0.27860696517412936,0.30655313368172415
0.27943615257048093,0.30729509601145527
0.2802653399668325,0.3085324138099842
0.2810945273631841,0.3090271573510874
0.28192371475953565,0.3095222068560379
0.2827529021558872,0.3105113879743969
0.2835820895522388,0.31125335030412804
0.28441127694859036,0.31174839980907854
0.285240464344942,0.3119956185977065
0.28606965174129356,0.31323201850469345
0.28689883913764513,0.3139742867982719
0.2877280265339967,0.31471655509185037
0.2885572139303483,0.31496407984432556
0.28938640132669985,0.3152112986329535
0.2902155887230514,0.316696447147805
0.291044776119403,0.3176856282661641
0.29187396351575456,0.3186751153483704
0.29270315091210614,0.31966490839442413
0.2935323383084577,0.3201599578993746
0.2943615257048093,0.3201599578993746
0.29519071310116085,0.32164418852268417
0.2960199004975124,0.3228812003573658
0.296849087893864,0.3241179062282001
0.2976782752902156,0.3241179062282001
0.2985074626865672,0.3248598685579312
0.29933665008291876,0.3253549180628817
0.30016583747927034,0.3253549180628817
0.3009950248756219,0.32586474897051537
0.3018242122719735,0.32634409918124074
0.30265339966832505,0.32758141697976967
0.3034825870646766,0.32758141697976967
0.3043117744610282,0.32807585455702554
0.30514096185737977,0.33178719602491774
0.30597014925373134,0.3325294643184961
0.3067993366500829,0.3330242078595993
0.3076285240464345,0.33450905041060347
0.30845771144278605,0.33549914942050446
0.3092868988391376,0.33574667417297965
0.31011608623548925,0.3362414177140829
0.3109452736318408,0.3382203918784957
0.3117744610281924,0.3397049284656525
0.31260364842454397,0.34044719675923096
0.31343283582089554,0.3414369898052846
0.3142620232172471,0.3419320393102351
0.3150912106135987,0.343416575897392
0.31592039800995025,0.3451492491647187
0.3167495854063018,0.347375136153912
0.3175787728026534,0.3488590608133743
0.31840796019900497,0.34935349839063023
0.31923714759535654,0.35009546072036135
0.3200663349917081,0.3505902042614645
0.3208955223880597,0.3513324725550429
0.3217247097844113,0.3535595833996255
0.3225538971807629,0.3535595833996255
0.32338308457711445,0.3547962892704598
0.324212271973466,0.3547962892704598
0.3250414593698176,0.35553855756403824
0.32587064676616917,0.35727031293982303
0.32669983416252074,0.35825980002202945
0.3275290215588723,0.3592495930680831
0.3283582089552239,0.36122979108788505
0.32918739635157546,0.36221958413393873
0.33001658374792703,0.3639516454735709
0.3308457711442786,0.36419917022604614
0.33167495854063017,0.36444669497852133
0.33250414593698174,0.3654358760968804
0.3333333333333333,0.3669194947924953
0.33416252072968494,0.36865002631289084
0.3349917081260365,0.3693916826787747
0.3358208955223881,0.37038116976098107
0.33665008291873966,0.3713703508793401
0.33747927031509123,0.37211200724522386
0.3383084577114428,0.3726064448224798
0.33913764510779437,0.37285366361110767
0.33996683250414594,0.37359562594083884
0.3407960199004975,0.3745851130230452
0.3416252072968491,0.37557429414140425
0.34245439469320066,0.3770588307285611
0.34328358208955223,0.37730604951718905
0.3441127694859038,0.3787905861043459
0.3449419568822554,0.3792853296454491
0.345771144278607,0.38002790390287483
0.3466003316749586,0.3805229534078253
0.34742951907131014,0.38077047816030063
0.3482587064676617,0.3815130524177263
0.3490878938640133,0.3815130524177263
0.34991708126036486,0.38274975828856056
0.35074626865671643,0.38448243155588735
0.351575456053068,0.3847296503445153
0.3524046434494196,0.38522408792177115
0.35323383084577115,0.3879453303797623
0.3540630182421227,0.3896761678640052
0.3548922056384743,0.39017091140510834
0.35572139303482586,0.39041813019373633
0.35655058043117743,0.3916548360645706
0.357379767827529,0.3931390666878801
0.35820895522388063,0.39412855377008654
0.3590381426202322,0.39487021013597035
0.3598673300165838,0.3958596972181767
0.36069651741293535,0.39734484573302825
0.3615257048092869,0.39858246949540443
0.3623548922056385,0.3993250437528302
0.36318407960199006,0.4013040179172429
0.36401326699834163,0.4035305168341309
0.3648424543946932,0.40402556633908143
0.3656716417910448,0.40452061584403187
0.36650082918739635,0.405262578173763
0.3673300165837479,0.40551010292623835
0.3681592039800995,0.4067468087970726
0.36898839137645106,0.40699402758570047
0.36981757877280264,0.407489077090651
0.37064676616915426,0.4094671333635217
0.37147595356550583,0.4094671333635217
0.3723051409618574,0.4107044511620507
0.373134328358209,0.41169455017195167
0.37396351575456055,0.4134266115115838
0.3747927031509121,0.41515806092352125
0.3756218905472637,0.41590002325325237
0.37645107794361526,0.4163950727582029
0.37728026533996684,0.41713703508793404
0.3781094527363184,0.4176314726651899
0.37893864013267,0.41787869145381784
0.37976782752902155,0.41862095974739627
0.3805970149253731,0.4193629220771274
0.3814262023217247,0.4201048844068585
0.3822553897180763,0.4203524091593337
0.3830845771144279,0.42159003292170993
0.38391376451077946,0.42159003292170993
0.38474295190713104,0.4238171437662926
0.3855721393034826,0.4240643625549206
0.3864013266998342,0.42505415560097415
0.38723051409618575,0.42604333671933325
0.3880597014925373,0.4282689177446793
0.3888888888888889,0.42950562361551353
0.38971807628524047,0.42950562361551353
0.39054726368159204,0.42950562361551353
0.3913764510779436,0.43123676706360375
0.3922056384742952,0.43148429181607906
0.39303482587064675,0.4319790353571822
0.3938640132669983,0.4327209976869133
0.39469320066334995,0.4327209976869133
0.3955223880597015,0.43346357194433904
0.3963515754560531,0.4346999718513261
0.39718076285240467,0.4354422401449044
0.39800995024875624,0.43618481440233026
0.3988391376451078,0.4379168757419623
0.3996683250414594,0.43865944999938805
0.40049751243781095,0.438906668788016
0.4013266998341625,0.4418751300346351
0.4021558872305141,0.44237017953958563
0.40298507462686567,0.4441010170238284
0.40381426202321724,0.4463272099768691
0.4046434494195688,0.4471409190528853
0.4054726368159204,0.44954350193981074
0.40630182421227196,0.450038245480914
0.4071310116086236,0.45102803852696766
0.40796019900497515,0.4515230880319182
0.4087893864013267,0.4532536195523137
0.4096185737976783,0.45449093735084267
0.41044776119402987,0.45473846210331786
0.41127694859038144,0.4549856808919458
0.412106135986733,0.4562220807989329
0.4129353233830846,0.45768786225891195
0.41376451077943616,0.45844827375197356
0.41459369817578773,0.45869549254060143
0.4154228855721393,0.4596849796228078
0.41625207296849087,0.4609216854936421
0.41708126036484244,0.46116890428227003
0.417910447761194,0.4614161230708979
0.41873963515754564,0.4614161230708979
0.4195688225538972,0.46290004773036014
0.4203980099502488,0.46364231602393857
0.42122719734660036,0.46487932785862024
0.42205638474295193,0.4653743773635707
0.4228855721393035,0.46611664565714916
0.42371475953565507,0.4668589139507276
0.42454394693200664,0.46809623174925646
0.4253731343283582,0.4693329376200908
0.4262023217247098,0.4710649989597229
0.42703150912106136,0.47156004846467336
0.42786069651741293,0.47254892361918516
0.4286898839137645,0.4732914978766109
0.4295190713101161,0.47378654738156134
0.43034825870646765,0.4740340721340366
0.4311774461028193,0.4742812909226646
0.43200663349917084,0.47527108396871826
0.4328358208955224,0.47650840176724724
0.433665008291874,0.4770034512721977
0.43449419568822556,0.47824015714303203
0.43532338308457713,0.47824015714303203
0.4361525704809287,0.4804663500960727
0.4369817578772803,0.48195088668322955
0.43781094527363185,0.48269284901296067
0.4386401326699834,0.4836829480228616
0.439469320066335,0.4836829480228616
0.44029850746268656,0.4846724351050679
0.44112769485903813,0.48516717864617115
0.4419568822553897,0.48615666572837746
0.44278606965174133,0.48615666572837746
0.4436152570480929,0.48640388451700545
0.4444444444444445,0.48788842110416225
0.44527363184079605,0.4883831646452655
0.4461028192371476,0.4896195645522525
0.4469320066334992,0.49060966356215346
0.44776119402985076,0.4911041011394094
0.44859038142620233,0.4918463694329878
0.4494195688225539,0.4928364684428888
0.4502487562189055,0.49407286834987574
0.45107794361525705,0.4962981434113745
0.4519071310116086,0.4962981434113745
0.4527363184079602,0.49704010574110563
0.45356550580431176,0.4982768116119399
0.45439469320066334,0.4987718611168904
0.45522388059701496,0.5000085669877248
0.45605306799336653,0.5012455788224064
0.4568822553897181,0.5017400163996621
0.4577114427860697,0.5022350659046126
0.45854063018242125,0.5029776401620384
0.4593698175787728,0.5039671272442449
0.4601990049751244,0.5039671272442449
0.46102819237147596,0.5049569202902984
0.46185737976782754,0.505699188583877
0.4626865671641791,0.5064414568774553
0.4635157545605307,0.5069358944547112
0.46434494195688225,0.5076781627482896
0.4651741293532338,0.5076781627482896
0.4660033167495854,0.5084207370057154
0.46683250414593697,0.5099043557013303
0.4676616915422886,0.5116358051132678
0.46849087893864017,0.5126255981593215
0.46932006633499174,0.5131203417004246
0.4701492537313433,0.5148514851485148
0.4709784411276949,0.5158406662668739
0.47180762852404645,0.5165832405242996
0.472636815920398,0.5178196404312867
0.4734660033167496,0.518809127513493
0.47429519071310117,0.5202936641006499
0.47512437810945274,0.5222738621204519
0.4759535655058043,0.5245000550734925
0.4767827529021559,0.52623150448543
0.47761194029850745,0.5267262480265332
0.478441127694859,0.5287049162270986
0.47927031509121065,0.529447184520677
0.4800995024875622,0.5314267706127844
0.4809286898839138,0.5321687329425154
0.48175787728026537,0.5321687329425154
0.48258706467661694,0.532663782447466
0.4834162520729685,0.5339007942821477
0.4842454394693201,0.5351371941891345
0.48507462686567165,0.5356322436940851
0.4859038142620232,0.5358797684465604
0.4867330016583748,0.5375702212399717
0.48756218905472637,0.5393417493788933
0.48839137645107794,0.5400837117086246
0.4892205638474295,0.5403309304972523
0.4900497512437811,0.5405784552497277
0.49087893864013266,0.5415682482957813
0.4917081260364843,0.542558041341835
0.49253731343283585,0.5435475284240414
0.4933665008291874,0.5440422719651445
0.494195688225539,0.5442897967176199
0.49502487562189057,0.5455261966246068
0.49585406301824214,0.5457737213770821
0.4966832504145937,0.5472585639280864
0.4975124378109453,0.5475060886805615
0.49834162520729686,0.5480005262578175
0.49917081260364843,0.5480005262578175
0.5,0.5484955757627679
0.5008291873963516,0.5504751618548752
0.5016583747927031,0.5509699053959783
0.5024875621890548,0.5509699053959783
0.5033167495854063,0.5517121736895568
0.5041459369817579,0.5531967102767137
0.5049751243781094,0.5539389785702922
0.5058043117744611,0.555423515157449
0.5066334991708126,0.5559182586985523
0.5074626865671642,0.5569080517446058
0.5082918739635157,0.5581441456877455
0.5091210613598673,0.5583913644763735
0.509950248756219,0.5588861080174766
0.5107794361525705,0.5596280703472079
0.5116086235489221,0.5611119950066701
0.5124378109452736,0.5621020940165711
0.5132669983416253,0.5621020940165711
0.5140961857379768,0.5623496187690462
0.5149253731343284,0.5635857127121859
0.5157545605306799,0.5643282869696117
0.5165837479270315,0.5648227245468675
0.5174129353233831,0.5658122116290739
0.5182421227197347,0.5663066492063298
0.5190713101160862,0.5663066492063298
0.5199004975124378,0.566801392747433
0.5207296849087893,0.566801392747433
0.521558872305141,0.5677914917573339
0.5223880597014926,0.5690285035920157
0.5232172470978441,0.569770771885594
0.5240464344941957,0.569770771885594
0.5248756218905473,0.5705133461430197
0.5257048092868989,0.5707605649316477
0.5265339966832504,0.5717503579777015
0.527363184079602,0.5724929322351271
0.5281923714759535,0.5742246876109119
0.5290215588723052,0.5747197371158623
0.5298507462686567,0.5754616994455934
0.5306799336650083,0.576945930068903
0.5315091210613598,0.5774406736100063
0.5323383084577115,0.5784298547283653
0.533167495854063,0.5794193418105718
0.5339966832504146,0.5796668665630469
0.5348258706467662,0.5801613041403029
0.5356550580431177,0.5809029605061866
0.5364842454394694,0.5826350218458188
0.5373134328358209,0.5838720336805003
0.5381426202321725,0.5858513138087604
0.538971807628524,0.5878308999008677
0.5398009950248757,0.5883256434419708
0.5406301824212272,0.5890682176993967
0.5414593698175788,0.5900583167092976
0.5422885572139303,0.5903058414617728
0.543117744610282,0.5905533662142481
0.5439469320066335,0.5910481097553513
0.5447761194029851,0.5917900720850824
0.5456053067993366,0.5927798651311361
0.5464344941956882,0.5935218274608672
0.5472636815920399,0.5945119264707682
0.5480928689883914,0.595501719516822
0.548922056384743,0.5957492442692971
0.5497512437810945,0.5962436818465531
0.5505804311774462,0.5972334748926067
0.5514096185737977,0.5979760491500323
0.5522388059701493,0.5992124490570194
0.5530679933665008,0.5997074985619699
0.5538971807628524,0.6009448163604988
0.554726368159204,0.6026762657724364
0.5555555555555556,0.6034185340660148
0.5563847429519071,0.604655239936849
0.5572139303482587,0.604655239936849
0.5580431177446104,0.6053978141942749
0.5588723051409619,0.6063876072403284
0.5597014925373135,0.6086147180849111
0.560530679933665,0.6091097675898616
0.5613598673300166,0.6100992546720679
0.5621890547263682,0.6118313160117002
0.5630182421227198,0.6120785348003279
0.5638474295190713,0.6120785348003279
0.5646766169154229,0.6133152406711623
0.5655058043117744,0.6135627654236375
0.5663349917081261,0.6145519465419966
0.5671641791044776,0.6157886524128309
0.5679933665008292,0.6172731889999877
0.5688225538971807,0.6177676265772437
0.5696517412935324,0.6180151513297188
0.570480928689884,0.619004332448078
0.5713101160862355,0.6207370057154047
0.5721393034825871,0.6224687610911894
0.5729684908789386,0.6232104174570733
0.5737976782752903,0.6237048550343292
0.5746268656716418,0.6249418668690108
0.5754560530679934,0.6251890856576386
0.5762852404643449,0.6259307420235224
0.5771144278606966,0.6271680598220515
0.5779436152570481,0.6274152786106793
0.5787728026533997,0.6286529023730555
0.5796019900497512,0.6298902201715845
0.5804311774461028,0.6301377449240597
0.5812603648424544,0.6306327944290102
0.582089552238806,0.6318698062636919
0.5829187396351576,0.6328595993097456
0.5837479270315091,0.6343432180053605
0.5845771144278608,0.6348382675103109
0.5854063018242123,0.6355805358038894
0.5862354892205639,0.6363228040974678
0.5870646766169154,0.6375592040044549
0.587893864013267,0.638053947545558
0.5887230514096186,0.6387959098752891
0.5895522388059702,0.6395381781688675
0.5903814262023217,0.6402807524262932
0.5912106135986733,0.6410230207198718
0.5920398009950248,0.6412702395084997
0.5928689883913765,0.6427538582041146
0.593698175787728,0.6432489077090651
0.5945273631840796,0.6439908700387962
0.5953565505804312,0.6452278818734778
0.5961857379767828,0.6457229313784283
0.5970149253731344,0.6459704561309036
0.5978441127694859,0.6462179808833788
0.5986733001658375,0.6462179808833788
0.599502487562189,0.6472077739294325
0.6003316749585407,0.6479500422230109
0.6011608623548922,0.6499290163874237
0.6019900497512438,0.6509191153973247
0.6028192371475953,0.6511663341859525
0.603648424543947,0.6521564331958536
0.6044776119402985,0.6526511767369568
0.6053067993366501,0.6528987014894321
0.6061359867330016,0.6533937509943826
0.6069651741293532,0.6543838500042835
0.6077943615257049,0.6546313747567588
0.6086235489220564,0.6556211678028124
0.609452736318408,0.6573520052870554
0.6102819237147595,0.6588371538019068
0.6111111111111112,0.65933189734301
0.6119402985074627,0.6605679912861497
0.6127694859038143,0.6610624288634055
0.6135986733001658,0.6635364525327687
0.6144278606965174,0.6642787208263472
0.615257048092869,0.6647737703312977
0.6160862354892206,0.6657632574135041
0.6169154228855721,0.6660107821659793
0.6177446102819237,0.6672477940006609
0.6185737976782753,0.6694739869537016
0.6194029850746269,0.6709582175770111
0.6202321724709785,0.6734325472102217
0.62106135986733,0.6744217283285807
0.6218905472636816,0.6751639966221592
0.6227197346600332,0.6759062649157375
0.6235489220563848,0.6759062649157375
0.6243781094527363,0.6771438886781137
0.6252072968490879,0.6781330697964728
0.6260364842454395,0.6793703875950018
0.6268656716417911,0.679617912347477
0.6276948590381426,0.6798654370999523
0.6285240464344942,0.6803604866049028
0.6293532338308457,0.6806077053935307
0.6301824212271974,0.6813499736871091
0.631011608623549,0.6830823409905886
0.6318407960199005,0.6833298657430638
0.6326699834162521,0.6838246092841669
0.6334991708126037,0.6845668775777455
0.6343283582089553,0.6853085339436292
0.6351575456053068,0.6865452398144636
0.6359867330016584,0.6865452398144636
0.6368159203980099,0.6875353388243645
0.6376451077943616,0.688277607117943
0.6384742951907131,0.6897627556327944
0.6393034825870647,0.6905053298902202
0.6401326699834162,0.6922367793021577
0.6409618573797679,0.6929793535595834
0.6417910447761194,0.6944638901467403
0.642620232172471,0.6954533772289466
0.6434494195688226,0.6969379138161035
0.6442786069651741,0.6979270949344626
0.6451077943615258,0.6981746196869378
0.6459369817578773,0.7004011186038259
